,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
1028,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.9599356651306152,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593
1029,"I'd really prefer just to wait until the brief, if that is ok.",0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.8397428393363953,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891
1030,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.0029585938900709152,0.9260351657867432,0.0029585938900709152,0.0029585938900709152
1031,"No, he is not here. I am taking his place.",0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.6794859766960144,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588
1032,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.9038455486297607,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524,0.0038461778312921524
1033,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.9260351657867432,0.0029585936572402716,0.0029585936572402716
1034,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.9599356651306152,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593
1035,I’d rather not say.,0.6794868111610413,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902
1036,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.9038455486297607,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397,0.0038461782969534397
1037,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.9313183426856995,0.0027472677174955606
1038,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.8397424817085266,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372
1039,I’d rather not say.,0.6794868111610413,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902
1040,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.8397424817085266,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085,0.006410302594304085
1041,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.9038456082344055,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865
1042,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.935897171497345
1043,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.8397430181503296,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581,0.006410280708223581
1044,"No, he is not here. I am taking his place.",0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.6794859766960144,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588
1045,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.9198715090751648,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078
